bitclout_public_key,btc_public_key,btc_sent,is_genesis_account,profile_names_list
BC1YLiVm4YVFjbWhbLwLWoaiUuGKXwSABcySmj4QwjcPvHy4prgnru2,1CyY6RBN5tLW8BJh2WmCUvWnqkbXa8d3PM,0.01631399,false,PinkLlama
BC1YLiJoKJMaK3qMM82TLGBv4afMquqt5ukqtfswsM5ZHb77LFbgktJ,16CLUNxCSkDTJH8Cr5L7KPkfWDczZmckLF,0.01629006,false,
BC1YLhZWpKifiCkQTno3ZkERRVfdf8cT3fJWe5eKdKZ4yRgyWttBt5o,1L89PKQBabgBiJkhcSPobLezjqBPGExoSh,0.0162822,false,Lampard
BC1YLhe529KrR3raHhZyaVXcafENKPTBCVMw3fCT9k1dJ2gxRBmHJ2p,1PcbdGkTtzMGdW79EsauzDH39usxCM3j4g,0.01628172,false,
BC1YLiHfC4q4Z31JLrghfD14g9Pzj6vcmbZcNkuSsyi4ZNm869dLHFG,1HL7MRhofaRNGi1awe3fPU87Uce7R2PyVy,0.01628172,false,btclt
BC1YLgdXJ5vPejSYnZ5RzribcdTazadL2ZpxA2nVzkb2S9rKj1hpuQo,18b8BNbzSzJfXLx5xh7FX29KFRM4SYzDGN,0.01627656,false,menace1
BC1YLjNmdhWEThRnBorP6mrZhEKQ4djRBbfJhVQ4vh4yxkzSrGMgTvk,14Zc6MrWTXLUFrPyvQGnW2ePWi4LWU9y4S,0.01626352,false,sferber
BC1YLima5wTuP7P2jge1vWpMVnruKVwh2nkVke53BW5phoFZD6NM2o1,1FN1ocPPqLrds76dtWhjR7YiqT9TvDizLn,0.01624971,false,aiyayiya
BC1YLhAq2boDcCayzBdVbC3uyFDQYD47Y8XZLfn93UPytj5FpPfGzkA,1FSiWVFBqqGaqjVd8C7s2hpnyLCjTcEPKB,0.01624637,false,forvv
BC1YLiYnZ4erucWPFAv2fkonuWNHLaWpWUzwrJNxkFMX5YVc6GDEein,1BhsbXPt7uQ5v1s5v9Z3TifszzkheXJNma,0.01624444,false,
BC1YLir2F2tBbQCuCX5NMCMeV45ZHP8tsuJd2UuLyUQEakhvuYMVuZ9,12jUYQjfgh69VAK7To96oe2yWQMabuHvzy,0.01624391,false,
BC1YLj7LyqMahPf3M71DgXpSZqHWmQXwDvenUhZnGfaAjAZk41mtxjw,1Hx2aNfQYNJYLqTQuT1wstJQSg96saupoG,0.01623571,false,dalichuqiji
BC1YLiVF1YvQLEtrqzVA4EYDYydHFTosuKjHknxr8Quh3vE3dXZ8dJQ,13HAD5n2mv9yksmMLsRafnsENsA6som2sh,0.01622945,false,Homka
BC1YLg9jgqJxYofpq8j2aCoesFDWKHTEbFzyrGLGBNTHs6xpCHdTssB,16DZSGz2NXSeaZ8D4AkYs8neBJukYuC4ky,0.01622572,false,dytack0816
BC1YLig9nSQWNNxu4sX7nzkWpq8fZDWwGnsewWV63xYbJiU8ENe6K1u,17tEGKexM36p97DMajgWJA5nrNskjC1RUq,0.01621344,false,MasonX - MasonXlifestyle
BC1YLhGJiWRvC3Nu6mRBw9wjDWq96gVrePxPeucNDJBqSurDFGJFNEk,1KqCi53LbS7ywntfgzmB6hZdmjXjpot5Br,0.01620844,false,rlam
BC1YLfoeCLG3bf5itL9BPSggWwwqBpQRX1M9t1CPMjspvV5KACYm5cU,1A33bQtdtLJ7jQUikYBqorZMtdFmXWX7ih,0.01614983,false,
BC1YLgvSvWrw8qua9zYCvRqE9p8eedHLMNpR7WdiFgpPrndusBYwY8A,1CBEcpgW5RHLdeQ7nDvS3RDzv73bEhXYwZ,0.01613216,false,Romanov
BC1YLh3khgGuCL7f4i9JG8G2L1TE7oWTaCUoKTUG1z2mJuD3xwGVTuW,1vxCDmqwsj7fU76kPkFkGM3omNgpSgZXG,0.01612167,false,cryptomogul
BC1YLgADyAJNkPr4CPmVyr7Cu7dMtLdvAHxXgpu1Nr2hSR8oFMPeViK,12ovyJgFNryMSfBGJp7o9i18vuyjJYyGWW,0.01610246,false,micemanuel
BC1YLgdbNbqcmi2CkRqUpNt2Sf6Rw5PZhWQJ5YatcnvfFDkPT8Dsx8i,1Mraqya772GZJd8x9u2YJSpkNvgHZKeVfE,0.01608932,false,
BC1YLiMu2L5HX6ZyMLRZ1uXRCC4DGiLRvRaw7ogxPB6V8iJdRaeLos9,1Bdd44Q1ENaMearFRMQ2FfZ5PnUrvJXfp6,0.0160315,false,
BC1YLiseRMVNtZFVYsdZkomkK5oG3h2CEFS77UCiwtpmioyVbaVrj93,1KKCfcP9aU96ZyRx2uqdXESzsH3bb4CUd6,0.01601783,false,thinkingchair
BC1YLhCcJwpV2BACfqxUBkBv6TZ1VbwZi6SzbE9GGVAsWhnwfNraXSN,1G3FTu37Lgku6oqz8jjfGiYfagj3MhJic,0.01599822,false,ryanjunee
BC1YLfrYWyZ8sdxx8YU7Gh2nWGQZSdwepc3Aj2jnSwAWSFg1iAFznmB,17VGHCMqtEEd1R2jzY61XAqMi8462YxoWX,0.01598172,false,sidd
BC1YLfwFn5E4FBVfCLTfhXMYF3QgeK1P8GWcvy4qL6HkzApwxxzzbDd,19f9uJSUQX33HT7o1VXWwUWfviVG81oVTH,0.01594355,false,yanni
BC1YLgyRFDGKmpxvDNNd17wJgs7iii7BCWxeRgQdHUJouGRvjpisvMm,18Bh4xRmo4y1y4m8222Ae4vTHH1GCGiFij,0.01593625,false,lepahc
BC1YLikgjGrdFQexiAsTdZMgXL8PopWxfbnXT8Xsxs48hszoEbybErx,1C7chNFZBQo1c2wYjdJjczPEspeTJKJTQq,0.01590293,false,
BC1YLhrSobnvGLt5C1bQLKxbXDhLhxVS3mTRr56RSwk7WSknhN84HFv,1M9LKwyZztsm4eHYps2NCWuHKFzMiSCyvq,0.01589185,false,
BC1YLjGiJctEe9oeAcn1V1muVPDvWALVJq5yhiZdJC7YQwJTHs2pesK,1H1ZVT3wNNc4etBtJ2VQTXBjKBjNtqmpg5,0.01587347,false,Gritizen
BC1YLj346D3mPLupAk2wWZ78TGukZBwMK5KHGSxoEGRJPWkHgDCBs54,1P432v5ZLSQjYrXDi6MnstMMXuYqTwPrv6,0.01584997,false,CryptoOmega
BC1YLfuyWhnQNoW2PRcFWVJFgwSc9mwkKns4cQHDnz7S2T6QFK22c3a,1AyBSCGvbVLH5mZc78UcLqaimDDDMGQxcr,0.01583129,false,asantanilla
BC1YLgQftSUkQ8BjCFizhZ4rnm7VDBVP7sxsvW22yAzy2dgdxhSQ1Nq,1NGLHvgtTEznq9wT5sUSLhJKmutzfV9dr3,0.01581861,false,Djuseppe
BC1YLhddEDWXdXntrPTiQH53fRCLNqoqgcjoEXLBzB2hKxaibuX9atp,15wgWvhG7UGHhdqh8hKaprp3MijmQVr27A,0.01579372,false,
BC1YLiGEw3nvYghT7B26Y4Gg8SejuQhCcviUo6sMZcvmX3EF9qCFJk1,1BE8siUnKRNWhburVKSpidxDNAEUZvUzup,0.01578172,false,keithirl
BC1YLj3omzrBqZA3PNQ6ybWEXYcWCqsqo7Qcvd75v4bvufUgnjDgPqg,1Ph9Qm1Qm5LFYfMetJeAHmwNMsQtaJxKin,0.01577984,false,fRed_Bull
BC1YLio59zfpGJkkQSy5yxVoNMmCExDYQTubGGKPsS4uUy8yjdVEc6q,1LVxzq89ZwRsNrwe4JVMWZoiwtudaYESHL,0.01572706,false,
BC1YLgfbWNeFK1S4MhwkHVhJ42GExCyH1hpnM7bAipaxoPkSmcYfHEL,159CoX4rNf1vQE3UTVs9ekDRDdrYFoaK5i,0.01570881,false,Dango
BC1YLhYt7vh2dRacfH2DWao3Yq5tUXtQaFuBQtvNVawPqXqiESqvawB,1BtdVg7Awq69antgfqgJzVpR2oKydRJ9Jt,0.0157038,false,Masterofcoin - Catturd
BC1YLgsfRRqimqEuvHisgPULtU1odfpAkh51s6UMR8qiCGYQQ9eVuyj,13i5QH322de7J6Bu2qfP5WV5dvLdWxerDy,0.01569421,false,Poggers - LUL
BC1YLhEETYrWhmHP7mQc3YicMzofjA5oGdSW9wntMu1PYfpp4SgQpv3,12t3YLiQxr46JvqhysTqEg6dWEJoX5FNUX,0.01569255,false,damienford - dr_damien - dr_damien_ford - thedoctor
BC1YLfkeivGZLdSyEaDkw4A15YMjswpLFkuRfBjrFEPU8zwDnmSZ28t,12zj37RZYThm7o9TmBpdMwYauGjBubo66B,0.01568044,false,FullmetalMagdalene
BC1YLgv4eotSX4bh5bMPYXBt2W4mKsPCSJPvzca3gmty5homL7dSh6J,1A4z8Cpz7s7U5XFkstM4RUxs79oeHuJUvR,0.01564172,false,guybens
BC1YLhhLbUNZ8wxxfkgskQAAjfP1nKvsU4J9MSpepwKi4RqKAgLVhjb,1DXX7GgGtHAxm3kzPqTtsCN4wYPPeu93VB,0.01559709,false,xemina
BC1YLimPTc5gWeqQBgd5XSGKeMeDZegaqe17pwR6GyVFQpiS3rN4Vmy,1DoR8sAChWaRvLQw9RyxPDJsSvSU3pPSUx,0.0155922,false,hookturn - cloutmemes
BC1YLhej3sfc9LHts7t7m6MqufYq41W7U7m92PJw4Bs9oig6wiprc8T,1G3HeWAPraGQiTuZa4x4LGBpUJySBqHkfY,0.01553172,false,
BC1YLixV1NCDUuVwNCy7fHymZnMwWGz56FzUwuJGEAkduH6JMzTNiSc,1FArUzjH2gcLvBa178KTYLKUxTPKDRgiRR,0.01550706,false,MDB
BC1YLj2VpT5ShJFYx1EBDKVBo3snSR288Hbi6S21nnRcV5XcxoWqRNr,14t25RQ918Hiam7rjMVmtGhxvNsBSkUhEn,0.01548455,false,
BC1YLjJ5P4gjcKqjyN8AxJ2mznTnSLmFPh3yhPJqY5efMYXh7rgm1YH,1Kwr4VpH8D4uqPwtyrWhatUauS2GAkyUM8,0.01546499,false,Vothmc
BC1YLj6CWNtezQu9D21MAmzdeyT3HYRrbALYx6yXDqhFZZYyv171Qoh,16SLAnkaHeodMHSa5i2T1bi7EKZF7shzVc,0.01544306,false,strattonoakmont - litquidity
BC1YLgqX2k6ABRLfRWXABuGktF45Vr48Q2iyh8u27S4xzrJChCyrtPY,1G1RhEBuTKtWohRUv2mXnQBq4AJkzWUQMy,0.01541315,false,Crypto_CC21
BC1YLgx2NJLgRFFQeLpBvWxkNGXP6vTaRQ1TtWJN2d5cGiNcskDWkj6,1PZcWNUt34WZDYbXcRXkLg92pXA3D8hYEq,0.01536748,false,Vasya_Pupkin - ilia_bonn
BC1YLfk6koXeagCN5fEj8okdGG26CSDvhrJAgNn13yLQ5JfGozujLJT,1PHDncUtpbwzkMSXHkUVQWHB4684cPgJRo,0.01534404,false,CryptoFamily
BC1YLfvJFcFS2EVNARQ5y5vzJBzwEdx13ychfz7SnzK3f9NzFRWPzDc,19vxcDNn7xfPgx7RfR8kha1rYLERbvZqzD,0.01530018,false,MMA
BC1YLhHESqer9Rdn4ymifXTwZZ2yX1wTaLy5GSxNrGEufbfMc3WPGHX,1NKhCpvw5shBQrRkxWtKojZQBEiewPnrU4,0.01528942,false,
BC1YLhTC3TdEwzrM5dcBydaBAdbaBrXhM7BVeD5YfRjRWeGrKzNhhA5,1J47iRBojjxFDpdPsrWLynE7KZBijXuAZN,0.01528172,false,
BC1YLgXKVVM9M2cYYjPDX1EP9G16iNRDq9SU7dn7zTkt8MR5nkDt4uj,12Up3kw3voC1iEA4bjHyu9hgXrSNvXtZK3,0.01526468,false,MikoTheMyth
BC1YLhAZ4yyFLH5ksH5eaqpXNHqqFeaggwV67DABxtLkZ2HhCFvYuoN,15JWPQUh9RaUwFmT6QaKZFPneHEVeT7Tvy,0.01524217,false,sebastienlintz
BC1YLfyhDAoERSLx1f7nU8dxQcKYrzouYPtYGRv31saLDkGBUHqcrRX,15jYGcnKf66ptmgGe8EbekDJoGkk4yaB7a,0.01518172,false,dennislysenko
BC1YLipTvv7nCsfUEKWooVdCcorHiWYnM1AkQr5yv4gY6EBtjHmMMQX,15L5J4ZfZfD2MUFrFdMWZP1rw18uSw3gC5,0.01517352,false,xGoodVibesx - xGoodVibesx - xGoodVibesx
BC1YLjUwbSft28F5Y4KcKTkDDrybaKbs2weP55431hNNXa4ajuSHzAp,19jd5LPzeXAGnZmnZ8U5HbAHJr9TDhRZVr,0.01512419,false,CryptoData
BC1YLiUHr5Szd4mqdFYE3X9L89MNA6xEpQdVZostxuW2j8s7h57TSbw,13dQhBnGq3Fn7ny5TcQX4zBnyh4j68p6fM,0.01509536,false,digitizzle
BC1YLhRTVosRDXY2cz5DsDjJkfDGHforWvVkRFo9qEYiHueP1u1fLQn,1DewxCusitYzP8Xtf39FXDpuDqhbSfJb6y,0.01509175,false,blakbear
BC1YLiWJeQVUKTjw1nhJatxmVM7mSQMpw7sorU4RBxQcxjuuwgfToBU,1Q3yeXrDXiKJExF5L6E72jrzq9PA94Zttx,0.01508497,false,
BC1YLgX7RrbV7JS81zdPXYdEmw55Jqqokmae9NWHqHQFedC5QjquCA5,1CDZt2HahZXAjSCoon6KAtUHkWHP3F3hGP,0.01506999,false,Ali572
BC1YLiyKGvys4igqBE92Y7Yc5pcvoR6SMRCdccGnnuKiUfg3y986pU4,1Ao6yMJhAJCkjT5vKAXdNudrHtNXptn95b,0.01506342,false,LivJayce
BC1YLfmTPjvt33cwWU8eBzz87eS1gkZQZeddP3zvqgnx4g55Km1xgo7,1oNpFLiRteoDdASMtde1uFuEC1KZDgWRg,0.01506313,false,humiliationsGalore - J_GoblinKing - humiliationsGalore - TrueApery
BC1YLhAtBcQkS3boPhpuefbxwJFkU4XAWn22AC9hQDW25nGkhUHeqAm,1JCJKxpUgwQMvbyXtVhQgwE8jEct4M7dU2,0.0150426,false,
BC1YLg3DDg567sUPhuzSnhnrBEdqAyFYdLA9gGZP4eMUmm8UyNqe4d3,14AtNkHLL6QoN5K6FUmsCfd2ux6Mrsuw7j,0.015017,false,Xanxth - Stakenet
BC1YLgCLru6ineP8D2aUFCCPoL4JggwraVzF93xqA9DV9cw88cJAYgL,1GHYNwBFiZrjVAtdgBeL82KuriPLuNXjQp,0.014998,false,itielcriseo
BC1YLhhd2FduNHqYmWbtsBuXBdB2gRmikJ8pQXcJRoDFVsgWcQa3UZD,1JJA5sFMZqgA5HnSVndJnKre6Cu4YY9PeG,0.0149839,false,
BC1YLj1Mkhx6Boj8CtgMvXxZ5DmwXY5rggo1BzTpzewZxXmUAfpduA4,1Hv4VRos5SkgZPTAcn583kZQrTyyJiMuDX,0.01496498,false,JimboFishersChristmasTree
BC1YLfoNBbbqeQXxnbToonHeqmjdgEdghTx71MTQ5JB11nVRotGN3b5,1E5HPHuZUwGChKqUoXsTpeDYxxLLqDR87n,0.0149,false,
BC1YLihy271QKDXEprzQrsmpVU8icJWUeJsHeNxkncJsVRAnateyAGv,1NP3cbzgfjGhNH2B52cAD6X2YHRTYpNUF,0.01489926,false,
BC1YLhjcqJygSvEjQJ3z3vpxEfmnvCpk9JVXhAuLFUofFoZXbn1qzfc,16M8edJWTAVTDAHX7FJu4F78Y3P4qEavw8,0.01489458,false,alanianong
BC1YLgjozKrZbLkFP1QBNCnAJwGrPWDJE6mPaCknepo9Tif54xcjwPz,12qN7XG43MGyzsVzvJcgvHwn1Mq7jT54BT,0.01488172,false,Putin_VV - Dzyuba - davidblumberg
BC1YLiGvKXREDNbPttX5NYifJYXy4Eiv827aYomKx1eu8GVxpH5ZYE5,1PuYmRHotxWbFS6rH6BzQfPwhvDne6maEJ,0.01487221,false,blackpink - kakao - klaytn_official - Bungie
BC1YLhu7RQZBa9dE5pY2EHRhD1C3R7z938kty9Rc2NcJPdp1YokPehD,18bxjRqqLPQEHEAosRHfsC6JUttvgEnhJE,0.01486724,false,
BC1YLg7MP1yKcD2xcVbs7TajeuW2ZjpQh3G235EFEYcgqX2f65aTtR7,1EvYYzuCzXvgQdMXqM6PZY5ZdV3VC4YTD6,0.01486347,false,
BC1YLiQrtjD9sgcQ5zg1R6e5sLmmvFE3FuChcWDMS6aZLtawNHK5w4T,1AX8gwJhP496sQTHATUjuetNEEyV3BWkVD,0.01486245,false,DegensOnly - OVORyan
BC1YLg64rdzxJwsQgR72hsdPHyWm9pAHWaLhmaDARFgz5AD99cCsojj,18NMNv9ngeC5xd7VVx9s28ZDa3oHQwVXdK,0.01482122,false,CryptoSnek
BC1YLiEwuW4K3o2FMooFsZiHxD2PKnp2Rkj6qWvwARCyncsGE3TWNoa,12VGAZvXSeXM4MbLBThdPoY6ZEguqapYDs,0.0148052,false,
BC1YLhQTCHcKVJttkDbJsdhK8ybksjvYDt1k3EnyEwEsinx15yVgYYK,13u8o2StKfe6T4kvbgS2pfE5NX3zR7HEid,0.0147877,false,gp115c24
BC1YLhCo3pkQ1v2XYFZNhKkjroSE5mvS8WVNWrnqtQRpXmxYUi7eBpG,15dqCWLdZQy97JD5GVaDHbEKXxwTNZ272q,0.01478172,false,pleb
BC1YLgBzPpJhjbEyyRZDBDtBDaeZ2yWQTdC3kYQtcvpT4iBvfcYgW6X,1DUw5NVW2fVkBxdv7oPWRwTZbDL9S75kvX,0.01478172,false,kAi93
BC1YLiFrBDnPL7QvMZHTwSiATEXjcEgmFa8mgY7sPXJ49dgkhZ5HqXH,1KyFt7TGrF5WJzsrdRTDDKGVB2u98eSms,0.01478172,false,fengxiong
BC1YLj79a7GaSH2h2iKVozVwQPtLwLsjejV2ZZfWpFXz5xJtRSoK7QL,1HPxcfza4T7KHogUGyyzva2f1yC93xxRCm,0.01478172,false,
BC1YLggWe6ZXftFMdydSDzg1n29LQbogymZpub6Z36fAGpva4rGpdVy,1JRp1h3Q8UkH5HcbNxeV2JKpg91cQcJL4U,0.01478172,false,
BC1YLggJrbzGjt82xm26qqe9R5oxAtGdtfc4LdWk1b96KZuRic4haGv,13BpgDggCvzCdRQ5i9SB54TASLqsnzi9Ky,0.01478172,false,operationagape
BC1YLhktZZRJL7n9NCFFVsvbKmxUazLELUC8Y5LXmdThMX2oj9BmBJk,1Aq5izuQ37kNPtnActS6APPjwGh9F68pff,0.01478172,false,GiftKarma
BC1YLge61dHiEKYS4W8Gfeu8ZM8iyqHmdAcE6Wnp5CHeN87F9DQfxUr,19DTgAAXVtgKCrHXCHorbM29rBjqEM3oak,0.01478172,false,
BC1YLfsGV2Arc73GxtMeVVVGvVBpeqfZNY3yTPitaE1mggcn2VSKEf2,18iKC89vhhGJSmbkP3JsuHFxmZoCMUUhKt,0.01478172,false,CoinGuru
BC1YLgupGQ79FnMMQG9NKSkN7N9tTYjBCRcuQNTPG9iGWx4nEYyAWoq,178ZQLHBWAA2mc6nhSz9q9bEh15reCMfYt,0.01478172,false,graade
BC1YLgrV5BUtAByD6GH219S47mAhJBNWEg8JAmWmo1Jn376Gjx7KFbz,17wEgx2QC6YXcwTiLtSHN722rFv8z2q8uU,0.01476984,false,HolyGrail
BC1YLgJsuZ1byJNcwXdwdN3B4mHHUmM4M5WdadXjHAJXGZhC3mz5MmQ,1K4R6Q95Wbv5ARUBdu6zh7cE6vuEGBqqfZ,0.01474209,false,wuki
BC1YLj3YLsnpFa6dEuTMPoccUroUp79gmMB1PxxDunb3abXzsNGRr9Z,1F389PzPpm3h2wXsET4nAy2NtmBCd7SP76,0.01472645,false,bocahkrypto69
BC1YLg8cK9qmhXRS8HQZmDbn2wwrhFfsdyyvs5khEM1e2KRc71PHxsR,1ZGPRUCPHmUYvDmo7TktcfdCWUYrj6M5M,0.01472397,false,nchapman
BC1YLgUQxzjjmDC6SaQT2fHCAnbZrwmFsKCPoBF1jqDoJEuGtmzrZmF,1BSiHo1YCXEXJL4i5cWzTQWM1x7HVXRs3Y,0.01471113,false,VinnieMaggio
BC1YLj3hHTQFdd3LTPWQjYYncLwHtbB25VUfBddqTzBuPuK5Aw83zkt,1ELdiunwwHRv2txYdxhqrsoh3UrYXNuV4a,0.01463344,false,pasr0m
BC1YLgAzrJ8UBAeNJPgi8sTVTZZxU1dkVnn8RxtJtdusqWv4CLDuqRJ,12XSvbaNhpRxdcdkRih3cdEHGM2KRdigfA,0.01461859,false,WaxMotif
BC1YLjV5LHpnuH2erSKBhD66MjHr3g8eJBpyayVeQ9rSsp5BZmgwgr3,19YhCTFYQgAMT6UTPoKuwYpkXMGeYbZy98,0.01460461,false,
BC1YLhLFutBE9cRgaUo7q7kkWAaurdiu52oT9TgBaGxGazN9Q4jN4GZ,188cBJvyHh9rvrxWHhFvsbbuLj4p8QxPaa,0.01458172,false,Alienlee
BC1YLgb8fxHQ4aXgo743rhZsUc6fSNkCZyRUr5faaHFFeFaCeCBw8Bf,1CYs8rXYTcNrJZX7y5uJVr8qmKQQM3vHP8,0.01454618,false,IncCryptoTrade - BuySell
BC1YLgSMMx84qJCQBDX9gTMr3cqfU5AwBNGLnMAmGPCdb4QZpBXFrZT,19UksjrnxgP7uSHVMLzHLpkLikAANJHUz6,0.01448384,false,jakewild
BC1YLh87KHo6v1LtVqhGb7ric4ENcapiqdsKQJr9BnbHj97FTrDQm79,1BTL7yE2ktVGtuFFygMoa5PeNn7P5ZwH7V,0.0144795,false,leo1 - LeoBatali
BC1YLhrdgoJtQucX4yRc1bZX19uzrdnuhrMMaPvKjJkh9yiRHAjsv2B,1AykCYocmMkPnd7ww1Pb51wsKEzBvxi2iA,0.01446062,false,jwonline
BC1YLhmy3eRYN5YrhMZZw8LMbYALF3ZuYFVMPKSuakZ4BvM1TGkVfcH,13MLvKEgEjGQozr1M5GHPcWXELo3Z26R8N,0.01441692,false,
BC1YLgjd6NYCZRAc6mvekUz8WYSoryCmbWuCaW5p87eXf1c3RZZYbfJ,12gzR7E9ubXmEexE7ETckJDXvxBaBDoxM5,0.01440309,false,
BC1YLih2jk7djJxhM9GUtT7BXL3T59ew5NUGn2grfkdpqqofRFwLW3W,1HagvFaa6VQU9yFX85FCYoc2Ls9JVQnaEF,0.01439521,false,BiancaGhezzi
BC1YLfv5tDBmHPuU79pwVva1eUATw8JNgk4reX2xV2cbHAWrexN2Gr5,1Egy7FhhULUKovCTWKxBNWNLF3AgrFuRB2,0.01438936,false,joye1979 - xaliancan
BC1YLjK3oEwKYU5JnPYBKsQug6UhR1RsQZi6X2MNzAWz9kGLvszRjRk,1NaHnWBhZ3MYAFN1LxY9TMGBbL5uPXSCa6,0.01438172,false,
BC1YLiz27TGngrhsBfHVjQDfKGtSU6ynFZW1yJyiGGqV7aLFz8FBbcK,192sabsBGcXKKuBsPpdKcm2XTQ2K9zYjj1,0.01436347,false,teddymoskovitz
BC1YLgZqAMvrPkdPpfhhcBuMKkbF5mgdxk5euTWFwrS64bfRrRpr2J2,1HsVYsiJroGC4W32xbcMJSdyBY3JGHrWY,0.01428172,false,
BC1YLgC6z4dwXmEyYMYVNzTvkq5r8TyLE4EuUkbCTX1BHYRN6F9nhuK,1MwtpUCBda5muYnfr54VQdL9MqAQnh6YaZ,0.01426344,false,HumbleHodler
BC1YLivznZFNBp7jggcprz2q6yB8LVPo2aZ6pwrQKBZfLL3ybCRMZZ4,15pZcE1tZ3N3fny8rp6iC3zPG9tmrWU8tu,0.01424977,false,DALToken - Memesis - DALToken - ORToken - DALToken
BC1YLiJCeHUHtXcriGa4kppsPLrvtbCzyG4FNTfPUFQdLGE7oaimUby,1JTQiZFRJmEGoEVk97ERajLHmvjSiXDXZ6,0.01421784,false,
BC1YLiN2D36jr2XxmgYXrj9y9p1aWvEdZhurKN4rQ9ZLmSgK1bZHrkA,18MhGMB9xP6sgAXhY5FypQMWyYyHYUA3Fr,0.01416131,false,CyberPAQ
BC1YLgnrPTxpbK8dG8MzqH7LLTK6CxLUEN8TrbFU9uXwzzt9YZLrnrx,1KVAA73sijHif44FjbqpambEGRi2t3emoJ,0.01414334,false,
BC1YLiFz6itNnKFKmXwBvDaHNe3uPRomZezohcMvwsjxj42sbsNj5pP,1NGQ9urgdw7LRpPqqZFNPQfeKPgVriHoFQ,0.0141321,false,tommycrypto
BC1YLjZ2FTNEcp5n62UrKiYZvaD33viHNWAHXLffjU1Js5wUU7osY6X,1Da1waKhvxsTFvwLQBjegSYyhfwocdJkEH,0.01410315,false,ShibaInu
BC1YLhALcsH5ZeHeTVXvKQBRKLoVrPqYkR8zvMWjqXFghh9T4FqeyDn,1PW5tB8KDsUvT53mL4padCUF6tuGdoJMek,0.01406344,false,
BC1YLj1xF4qn1QAqoW67J67gEpWA2QcHmhueqggbPra77kN47usXubM,1PwmGuVaYwQfqZSvBu46m55wUpXWWqiXhM,0.01405134,false,ibro
BC1YLi7UfRnCfGFSioVRbUhKL1tQyF3yPwafLPzH35ZEGK4HgXLzhVL,1HRZhNQkARhgWZ5yfaqzg8x5nhCnGo7sPF,0.01402876,false,SPORENetwork - SPORE
BC1YLiYDC8m9xS4WuG9tNavPuMbWV2yp9xGr5PyDt6EKbene2JU1DHh,193554fBUgvMsCmsPNyRt86rthn7G6E3Sf,0.01400553,false,wei9103
BC1YLiKgmgGfnTVeH39ZyinXxJMzEexPceCQK3bMC5TQkyyb41FwBZq,1MopB6ArK7pBVXUwqyoG3d7ceXEztjYE4N,0.0139866,false,CryptoBuddha
BC1YLgfJ4LJJ8YM4BTXxkk7cf5VAz17xLzYz6PYeddjbDJSXrgoR8jm,16ZxH5FGpMjx7CJ7FyPerTkheE5oKjnjDu,0.01396851,false,gradywells - gradywellsbot
BC1YLhrEHsoQaGWkiohvt6SsG5sKQzoYyMR8xWr9DQiyFfrBAuiNNQe,1NbsWnjDjuahrDhsVWHzQwjvAR7QG62Tt9,0.0139599,false,habesha - ZillaCoin
BC1YLhTzs2zpjFV5EGonYF33kRr9qfttzFd3cvkvbLJmbKwABAhBjZC,12Rggau96kxzXznTmLXiecVoWzZ2oH8VK3,0.01392436,false,Conor_McGregor - Mandarin_toys - CryptoBocman - Crypto_Bocman
BC1YLi78KDCriJTKrnhv8n32Nq8B7UaG3rSdnoxBTzzkwXY19eudvgQ,1EqVpgNHpCW9XSEGsjyHxFZuak7NoTiypb,0.01390731,false,
BC1YLiR7cia1sgU3Z3pJnX3Qc9grSMgj7z51di8rt3D6diKUTR3Xrnt,1Cr86XQ3d7S4HwdL5AB1GdUo33b3morYzL,0.01388772,false,beeples - gerogehan
BC1YLfu8bfpywGbbFd5CgkyPBY3Nq27T6ckXXmBwCZU42vYjgLuFGQT,1B9RRundi4z3Gx8LncGpp7hWy28ubmoq54,0.01383679,false,
BC1YLgQTrosw6nsHbVq1dAx6f7SceuhvEgqTwMFc9pxZNSbxi6nJ7qw,1GKnJdynxu9Nu8v553yKCGqBUqzK9i7oKR,0.01379298,true,
BC1YLgjxvUqDYCakugedUszT768oRVCSMSQL1xWffZ1Dntxhc8MR59T,12jt4uPwkvbfLN4QvYZwNNypmDVrp72QVL,0.01375223,false,duckwalk
BC1YLh6PRqJ13PctMt3hpTaUECjaBj9B2696vcYjjhDPnY2x3os6NeR,12JbobHCG6sH4N5x1G4ipibXrYinMEpqkE,0.01372836,false,BitcoinCat
BC1YLh23ACBzzyzToEkyvXxVp15nfeTW63mnekCNGaaQX1sJyJyRWrv,1Au3qgDiAnwQyoAGEH5pVxGEq67ab8ExNx,0.01367942,false,
BC1YLhvNX2cQeKiTdUm514gmFdAbSDLBNyRnkzi6929EWgNYk8jh2A3,16WXyyorSr89kKSMtVp5a85yDdyJN3i2ge,0.0136755,false,BritishHodl
BC1YLiMAoEVaJrozqdDcK6HC18hnAyRasrK5mAY8AfdXQQy3QKK3Vup,1CQCnREyYDMy8oAAasB9tuZcH6cDpPaQMX,0.01359529,false,Victorreyes
BC1YLhoq5f9Qjtsvwygfa3Rhy7WdjV4daaAuFguVKV7pqQJXi2DDsLQ,14m9XgqtdHTCeGCbeg1DuALvhrPJiUCYpz,0.01357984,false,mtvjesse
